N,P,K,temperature,humidity,ph,rainfall,crop,yield,fertilizer
2.769254855,23.5834,29.60324915,25.86561571,48.99011619,5.843774048,78.96536003,mango,33.19139746,Urea
9.895535104,59.14362453,16.18286538,20.53769476,69.45715296,7.886627848,56.94413771,lentil,22.83167321,Urea
12.49333953,72.96572206,22.36208166,22.16388563,45.93169991,5.73693783,180.4108046,pigeonpeas,46.33168678,Urea
0,131.3762189,140,25.03198829,82.82402556,5.606967395,99.49679541,grapes,71.28102937,Urea
64.43882386,60.02438394,45.68516689,23.13540757,90.84844974,5.599244752,235.0876784,rice,78.9541092,Lime
3.598722144,67.36397935,17.45361252,17.60885271,27.19204334,5.436044773,113.7868189,pigeonpeas,33.1401627,Urea
21.19973667,54.27350684,25.40051985,24.13718224,57.08135761,7.48991385,91.91598356,lentil,31.03660647,Urea
35.4614433,134.6154045,140,22.45563198,100,5.710657307,100.0502571,apple,86.26911063,Urea
39.59163748,14.74047044,31.65989225,35.47068387,50.51424284,5.030923853,59.44887048,mango,37.27901691,Urea
104.7614098,44.48888014,28.18243633,22.26904241,76.89786075,6.733982356,144.729039,maize,56.66274099,MOP
32.46786245,16.70385567,31.91328399,24.5719828,100,5.594832436,194.3036852,coconut,59.77211616,Urea
34.96245796,69.83805174,30.24649238,15.75046861,22.88941833,5.828203806,51.11085569,kidneybeans,36.65651808,Urea
41.67175211,55.8060241,36.21757738,34.98270184,93.16609269,6.375080533,112.8755555,papaya,59.33150802,Urea
91.84672535,11.67313737,52.14062795,24.73642258,95.66489643,6.614046175,38.23497685,watermelon,48.80516599,SSP
68.03966354,45.91533171,35.37777154,22.02511267,91.375292,6.471554962,201.9829582,rice,58.96029939,Lime
27.82846051,64.65749378,23.73096807,25.34410684,72.60602655,6.337256221,20,mungbean,36.55785394,Urea
46.52229132,71.65102975,14.99038243,27.87829005,62.03127821,6.443474955,74.89753994,blackgram,49.94248714,MOP
88.61691476,3.232104765,51.95423847,24.62302033,83.83389907,7.545693455,50.53523777,watermelon,48.48807167,SSP
65.36467041,55.46189079,50.22579962,28.02250146,80.3900824,6.798695347,171.7600323,jute,72.49919083,MOP
0,25.96266217,32.61508575,26.84683421,88.63652402,6.00875734,224.5264738,coconut,50.01338493,Urea
90.72167857,32.88574198,40.44168595,25.96183095,79.54795631,6.397130662,226.3544421,rice,74.65706704,DAP
31.01216229,140,140,20.69115506,77.37613434,6.576377902,40.34376332,grapes,78.95285991,Urea
16.50437604,80.09102391,29.21070599,22.22500786,30.17293591,5.325004335,119.0577596,kidneybeans,44.6163941,Urea
86.73481428,23.16989457,46.70538991,26.20754923,89.47073573,6.511193195,86.1072659,watermelon,56.15626113,SSP
47.14335094,0,33.28351662,26.22062263,89.71555909,5.116897048,173.1170091,coconut,58.88707829,Urea
12.88557257,31.67642995,22.40758612,33.43168244,54.96891802,5.079894415,97.86997373,mango,32.65215946,Urea
30.83414929,41.06721978,31.06661267,28.84201656,61.89265912,6.803294331,131.5675071,mango,44.59115095,Urea
24.92005129,25.93564853,30.11931876,28.3498652,83.76091061,5.727952679,199.9526298,coconut,51.92265548,Urea
36.56418832,32.59154123,40.9497981,26.92194749,96.97767694,6.885388251,85.88882297,pomegranate,51.28228176,Urea
52.06970994,55.48049855,9.455472418,26.19335822,64.23594526,8.094704172,92.65742379,blackgram,47.08363433,Urea
55.25220692,65.41985398,21.17292052,33.07999179,53.22058011,7.637875833,78.19540078,blackgram,41.55251721,MOP
82.37013726,47.70183648,47.62516832,28.49233153,85.36096381,7.087806437,153.0406897,jute,71.72263893,MOP
55.10198361,76.90849781,80.73281797,17.18569462,20,7.517741539,57.50738447,chickpea,45.77664427,Rhizobium
73.33068444,40.31379658,36.78001566,20.77439885,81.6947431,7.412392955,171.0453906,rice,73.02109444,DAP
58.04000869,45.76966505,36.7062024,25.78930529,82.23729695,7.222367857,120.1811731,jute,54.40227805,MOP
82.22935178,57.03619082,45.18930321,28.85532495,82.55193666,5.012967168,287.103316,rice,88.04502941,Lime
32.17858719,46.73891707,21.45790642,26.04629385,38.36662323,5.022230635,75.02410523,mothbeans,27.47431078,Urea
111.401752,86.98204903,56.52256052,23.62908522,85.87061936,6.109618531,96.68740445,banana,72.35772403,Lime
84.84122531,47.44396398,22.13533882,17.71890397,57.73360184,6.59250627,109.3432646,maize,50.62582832,MOP
59.91503856,48.09539408,43.31788061,27.13183983,90.51658615,6.426668061,268.4857362,papaya,72.27058802,MOP
23.4106719,140,140,20.23370913,80.9427518,5.90691701,51.44035832,grapes,73.05285426,Urea
39.4296497,74.3575212,19.1919011,32.82932854,44.23000643,5.434010655,163.9602375,pigeonpeas,51.50068406,Urea
44.34228214,41.15323429,58.30772154,22.65147279,96.0625255,6.386771132,233.7326205,papaya,64.05397952,Urea
129.9040413,44.84960404,24.90693337,24.71476461,80.15206407,6.327590812,84.12877187,cotton,59.66022972,MOP
57.97924776,64.02957233,89.07871827,18.40736432,20,8.493553071,64.44752553,chickpea,49.80719027,Gypsum
35.72611081,68.4352554,24.79524948,21.73833233,60.92416922,6.945196208,80.46343706,blackgram,47.66362859,Urea
110.9014312,70.6295606,47.17989143,28.77145175,71.04675698,5.595546241,91.79584742,banana,71.79751165,Lime
94.75438689,76.89295666,44.51413028,29.72555481,76.20222532,5.794302351,79.56809023,banana,73.835516,Lime
18.52091283,30.60655735,25.31753289,33.79463262,50.94189284,4.61394214,85.30274862,mango,37.20147145,Urea
26.03678274,119.6296108,140,11.84056108,76.11300838,6.527602394,104.3687575,grapes,74.00713116,Urea
49.19383809,73.86455154,79.01533381,23.03803274,20,6.707958832,101.8273959,chickpea,50.45773661,Urea
96.35172793,53.23348917,47.16059724,27.45036104,73.73357672,7.427215235,203.5396403,rice,80.77405162,DAP
79.20011726,10.61754451,50.78467881,30.13042822,89.28211008,6.558751377,20,muskmelon,40.89125908,SSP
94.91135009,34.3693724,40.84607118,23.63490675,78.42635678,5.765950026,245.8224739,rice,82.43470082,Lime
66.13641498,45.8632792,40.33527193,25.59201725,73.68407551,7.680437261,269.0058506,rice,79.97613734,Gypsum
23.57340599,48.50484948,21.53070146,31.35378299,62.67935828,9.079018989,20,mothbeans,26.94094694,Urea
80.04342512,41.42223373,26.92753413,23.83973374,62.32236519,5.612118398,125.1353369,maize,41.10088273,MOP
7.284107647,130.3560378,140,23.94080359,86.51705202,6.532860033,96.96417817,apple,80.15252423,Urea
19.86250206,66.56493173,28.18271944,29.28487042,40.88143585,6.419571215,20,mothbeans,23.32582582,Urea
36.90093311,118.760863,140,40.40911534,81.68882005,5.782329865,94.74737006,grapes,75.74754548,Urea
30.61903689,122.7176294,140,20.81139044,93.63849596,5.811673813,113.4349662,apple,87.27654723,Urea
101.7815736,30.17338143,50.08122103,28.05504718,86.81284203,6.937154257,20,watermelon,55.740348,SSP
123.3725828,24.4035615,22.60575389,23.14953217,72.78117863,6.991546511,46.12508453,cotton,58.70621204,MOP
111.3541516,25.52631011,20.07798083,29.35287452,60.21268587,6.071074586,140.1556095,coffee,66.59494926,MOP
11.24630397,54.29360738,24.10241508,26.53106264,40.42903873,5.505226886,66.50485368,mothbeans,33.38040515,Urea
21.1583247,35.76977047,29.92918119,35.48589919,55.22827979,5.708419256,34.25166669,mango,39.53068734,Urea
43.23130062,8.286702068,32.27132052,24.43430388,99.69348254,6.349478562,122.6379108,coconut,42.65975067,Urea
107.0698736,51.95643964,21.17592326,22.38695078,78.31040603,8.226168222,117.3891563,cotton,55.2022484,MOP
29.32458247,32.06806597,23.8562293,24.00816678,91.55351537,5.268651427,179.3827573,coconut,47.77785939,Urea
21.27949266,140,140,23.15902077,86.08197088,5.653512002,108.2943554,apple,78.33234112,Urea
7.4741982,30.63759502,31.91628547,26.36600731,93.37063276,5.92669072,174.4234424,coconut,61.14300435,Urea
31.23754929,54.37803039,16.30482754,30.29328972,58.74056191,4.686845873,20,mothbeans,26.59101684,Urea
80.15661204,19.88798339,41.4288763,29.46320191,83.11775598,6.844178934,51.72581915,watermelon,50.34998138,SSP
75.14708293,56.74037124,46.80214145,26.06783951,87.76547336,5.914453606,257.3978438,rice,79.76018251,Lime
20.96923692,70.35965439,19.46832997,25.7870014,47.26184667,3.90291506,26.50765743,mothbeans,37.25167258,Urea
39.19144609,50.24689654,27.77084625,26.22484148,85.82603551,5.968907637,31.85246671,mungbean,36.45813815,Urea
30.50636897,41.30773847,21.80721368,28.18071024,82.99119144,6.235838959,98.98335695,mungbean,37.60193647,Urea
17.22996671,35.03229755,21.67693548,34.97270958,52.51207876,4.156163588,61.9668932,mango,39.9551693,Urea
10.58215827,19.43197008,37.57710963,38.91642859,52.19718016,4.646615239,129.197788,mango,32.37659594,Urea
85.69687845,17.41730779,54.20291187,25.51171358,84.46785244,6.658970151,43.21083299,watermelon,49.95867935,SSP
78.04630943,47.18424694,40.02094408,27.31559944,93.86774274,6.291652248,205.8464545,jute,65.10947331,MOP
75.81558307,62.40149498,20.3190511,21.48942086,72.91321343,6.679984308,84.62619069,maize,48.42139004,MOP
8.476743442,61.91850755,17.84470375,31.43425186,36.48138671,7.722761777,80.85173318,mothbeans,23.86196599,Urea
3.534748586,67.45087456,15.21234509,30.95061086,28.1268058,5.823132144,169.621005,pigeonpeas,45.61212021,Urea
98.25008881,64.3022872,48.49159737,19.51475846,81.27949921,7.28216303,287.5505323,rice,90.53911588,DAP
26.15756814,52.14881766,17.83538828,27.03038574,46.86214581,3.642417651,79.54692962,mothbeans,27.34381286,Urea
74.61867996,37.51199785,43.24490273,25.51916698,81.49702139,6.778509548,205.2344005,rice,64.12634928,DAP
19.54040699,78.33471621,15.72961056,20.52636632,20,5.537607024,105.6984855,kidneybeans,42.74297849,Urea
71.13984366,53.26445583,40.10965891,26.54451147,70.92010594,6.631488771,157.0054299,jute,68.26226935,MOP
40.75388216,57.11987099,17.60898576,28.40655941,89.13129055,6.642469731,20,mungbean,32.19874715,Urea
126.8978008,93.06672699,55.51759636,26.56625655,81.78576064,5.695612575,127.0359292,banana,66.4180821,Lime
14.52192445,126.2051209,140,10,82.2061412,5.427075053,52.87069782,grapes,68.34426236,Urea
80.91831054,43.87400111,45.82515682,24.15195152,88.77159787,5.385604127,225.2015498,rice,69.65316537,Lime
3.926395502,57.91429776,17.83641887,28.61605881,94.7651611,6.826121153,25.30532947,mungbean,26.81305195,Urea
45.70469638,65.59467745,74.47258904,22.00141545,20,8.057667259,76.81620876,chickpea,47.77653708,Gypsum
123.8238699,35.66746317,30.64814283,26.06899546,58.27413162,6.661800971,104.3154669,coffee,58.59198888,Rock Phosphate
20.88690969,140,140,24.37955251,93.14608003,5.589937871,132.2624098,apple,86.3036605,Urea
64.21570836,58.16864819,47.61779981,28.58637449,83.78171544,5.107698528,246.4343119,rice,67.84670021,Lime
37.09644183,34.66760961,36.90899977,33.83313384,50.34339443,5.864777899,139.7742557,mango,31.87115163,Urea
10.03270881,124.6270375,140,23.77680181,90.25667836,6.207326014,80.64306105,apple,83.81229038,Urea
22.36997548,57.5734687,15.86008388,26.84186211,62.82633287,6.705611758,66.34449693,blackgram,40.91659318,Urea
84.83540256,40.39206891,26.86383107,23.28950622,89.41676368,5.887846493,259.0860576,rice,79.3048788,Lime
108.214977,15.39410685,44.18703477,24.548221,91.59486833,6.481456227,41.51411609,watermelon,54.39256792,SSP
118.7637124,24.01546991,41.26863496,25.14569594,74.20925607,7.468040851,93.06639721,watermelon,51.81365807,SSP
70.71414521,43.54020645,36.28389227,29.53426031,74.44384296,6.312622477,159.0054089,jute,61.26653565,MOP
1.61485213,64.10098071,21.33147246,22.43657848,26.83989544,6.271892825,124.8660624,kidneybeans,31.60429499,Urea
41.80874969,80.1191258,11.00450511,26.82595536,65.19661181,6.718989987,70.98472213,blackgram,45.8114038,Urea
29.89715704,45.08454874,17.25124511,25.86899008,53.88643419,4.437583534,75.63697305,mothbeans,25.12943766,Urea
84.85471439,35.81087328,53.88158107,25.82817892,88.62934333,6.768994751,45.05367026,muskmelon,49.41286687,SSP
2.322467857,41.33249152,18.91083323,24.84672792,90.58992106,6.844935756,26.93082517,mungbean,25.65318684,Urea
67.91833324,34.23974984,18.69041225,21.27358727,65.00178623,6.37019614,114.3613416,maize,49.71850371,MOP
67.89140941,51.31696415,46.73122787,17.47750593,87.02695195,6.448060707,257.5149696,rice,80.19780342,Lime
67.76858747,71.40929901,52.51931985,26.3795674,97.62300842,6.446234174,30.64163103,papaya,58.13028085,MOP
6.863072631,49.41604593,19.29919501,25.42477849,44.31137785,9.5,60.31804498,mothbeans,37.21354993,Urea
31.14288025,125.988311,140,27.66699258,86.8614781,6.031565421,48.19768122,grapes,78.33871483,Urea
58.51609621,79.25964319,22.46988266,28.82308742,63.85782442,6.465088525,50.90730503,blackgram,45.98764433,MOP
12.60798551,71.20010658,20.67087313,23.09713274,67.72378065,6.186726566,55.86744221,lentil,35.87164742,Urea
4.273881416,70.12242074,9.441695791,19.8606922,23.68726589,6.367120004,90.90787973,kidneybeans,30.92526024,Urea
16.52695361,68.12261917,23.61444189,17.88844465,35.39524069,5.03631829,150.3078509,pigeonpeas,39.93229382,Urea
39.93126327,65.57803199,25.42932663,18.09018781,20,5.910836231,40.16215033,kidneybeans,39.88863597,Urea
37.93280701,59.87708087,51.72559299,34.45671425,92.95641593,6.795715267,208.1547683,papaya,71.62422485,Urea
46.2877942,22.20190374,33.56456881,24.61665804,47.34773415,5.407691208,107.0189734,mango,33.65427693,Urea
48.78183752,67.08230527,12.23960494,22.24713049,20,5.917627683,48.7431856,kidneybeans,35.0720308,Urea
83.96573746,26.24177412,27.36386634,26.77166596,65.02813692,6.811090869,128.7672855,coffee,65.45678938,SSP
83.45871622,16.33707182,45.17286691,27.46746147,76.36872001,6.569476638,91.12010463,watermelon,47.73615585,SSP
26.17716385,72.55239343,27.89944613,17.56713247,68.04840912,6.748660618,20,lentil,32.11818146,Urea
4.756761448,12.55851759,31.63248064,23.97359253,92.00919444,6.122203427,120.3473648,pomegranate,46.22764423,Urea
107.5810891,21.85424189,46.06941761,31.77825803,91.87983521,5.920062744,25.31064684,muskmelon,45.60821192,SSP
89.66698355,17.91774486,48.77103232,24.16028047,81.5433971,6.417775654,21.15865293,muskmelon,52.94325528,SSP
12.4549039,140,140,24.3403833,100,6.075854137,124.1319975,apple,85.09102899,Urea
50.32543064,77.14307597,91.85209288,14.22828803,20,7.799140726,76.44794133,chickpea,58.47795369,Gypsum
29.4764701,77.76944011,16.55531031,24.70102545,64.29462702,5.707836949,96.31370386,pigeonpeas,48.1289194,Urea
73.59303669,45.12527562,35.71437852,22.388262,80.15442896,7.838554036,269.220048,rice,75.81916464,Gypsum
35.85383288,61.39094258,18.41131832,27.43924042,68.05564084,6.092082924,80.48402662,lentil,43.00207442,Urea
32.14801981,67.49732304,57.30076142,42.41283453,92.75055822,6.670689251,205.3753609,papaya,65.08040745,Urea
3.823960733,63.62163746,21.00154105,28.72942109,71.25850812,6.859463922,36.61994992,lentil,34.36906203,Urea
0.462289157,13.5880053,42.37227026,26.31608753,47.950446,5.745667495,96.42374589,mango,34.03729228,Urea
85.86543179,53.84200296,40.75584721,26.26868758,79.01160249,7.64685907,186.360002,jute,78.0049137,MOP
14.93091581,126.4291568,140,33.30346277,84.87574738,5.670146873,32.58703569,grapes,82.14010226,Urea
68.81580427,33.42576559,34.95956663,24.99685846,76.67713249,7.080963097,144.3802849,jute,58.60355756,MOP
40.24644953,2.251699251,29.31786913,25.80646206,96.9532468,6.127316536,158.3615022,coconut,54.59054632,Urea
42.46796791,131.3291156,140,22.96576909,84.31243115,6.26334502,83.403977,grapes,78.65564614,Urea
15.47482693,77.02420263,21.01854813,25.86276976,74.06468937,5.760335069,95.48154184,lentil,29.30951314,Urea
26.21963397,53.92084012,29.48879637,28.76520814,72.95408955,6.464739686,29.18865649,mungbean,31.17228312,Urea
53.39298799,38.71412354,17.14237958,15.7575799,73.60719147,6.217351158,82.18932906,maize,44.405005,MOP
28.5255142,25.24491511,1.073428568,10,93.76067655,7.91034518,113.0904017,orange,32.55391631,Urea
9.982456541,67.80131663,23.70457055,23.34643313,20.38598708,5.624372966,119.3807131,kidneybeans,43.37028776,Urea
24.3021131,34.0635337,20.84000219,22.61513157,52.46552408,5.551527093,123.3566273,mango,35.79159905,Urea
61.29134932,50.26352502,41.42331416,24.18937132,89.61291753,7.874727493,168.719556,jute,59.67876673,MOP
62.57171499,51.58084926,40.10116314,25.81379465,80.64123511,7.39449627,221.0250392,rice,69.62489311,DAP
11.9616923,65.11591319,20.97510544,28.26246777,73.65788855,6.730282188,20,mungbean,28.77891134,Urea
34.34056085,79.91099601,79.30072714,17.85682164,22.42171647,7.454973878,46.07234292,chickpea,46.26596809,Urea
20.63273844,23.21342879,41.54981669,18.86014277,92.41263769,6.925433348,122.7820054,pomegranate,47.3551918,Urea
135.7809389,46.31334529,13.4300339,31.18991016,75.59769439,5.796709568,114.9629116,cotton,68.2430524,MOP
42.94134167,24.01007902,42.09324974,19.36881555,81.0567919,5.825525799,71.66363995,pomegranate,47.09680492,Urea
33.66954447,73.44774058,23.59765539,22.53389741,48.76071856,5.914303693,92.99434071,pigeonpeas,40.13918959,Urea
2.155111404,11.44684903,48.27408181,20.60767774,78.91956528,6.771871095,97.00139383,pomegranate,35.09949226,Urea
26.16161314,80.13901567,23.48503081,17.44870277,29.75159133,5.746770875,147.8152158,kidneybeans,43.01222776,Urea
27.36247416,23.16655358,14.9188615,30.92187171,45.79254837,6.343766492,60.52218755,mango,37.09782425,Urea
116.392528,14.13725364,57.75500228,25.46535205,78.8518879,6.266334621,62.86515045,watermelon,52.61672423,SSP
32.950198,62.66710556,16.71110277,36.78590543,67.33565872,7.344291632,75.91366646,blackgram,36.60924234,Urea
36.0272579,20.25448146,24.02643483,28.13426436,100,6.265628411,141.3161447,coconut,49.30972788,Urea
24.77199293,20.83173288,33.61795676,32.8059912,49.98807942,5.888636714,92.29174062,mango,30.62723812,Urea
23.76824342,62.77081237,15.56973247,35.83428203,55.68426052,7.736040942,59.1999522,blackgram,47.84628432,Urea
35.07230297,62.53315004,85.61384637,18.66880684,20,6.958706778,57.71838178,chickpea,50.17522504,Urea
22.88583365,40.65665281,18.18145392,31.63705265,90.82755201,7.547267352,49.85897744,mungbean,25.76793552,Urea
33.06275325,70.85280468,43.34396626,34.19632547,97.5726856,6.585326479,253.5065738,papaya,72.4980552,Urea
38.45356432,24.22834053,37.01769422,26.30897426,96.71173838,6.459765963,134.9601111,coconut,45.87522084,Urea
113.7825209,68.8741978,46.629597,29.93017409,72.55498976,6.93477535,131.9671309,banana,66.57360596,MOP
89.77473547,45.50060911,41.44333022,24.76567876,69.32995987,6.494448534,115.394052,jute,56.84828323,MOP
